time,flux
54957.6459465,-3.8934620645466915
54957.666381,-2.6139156228332006
54957.68681569999,-9.621682599902933
54957.7072503,-10.939630077568122
54957.7276848,-5.703424585814194
54957.74811950001,-9.37682593403032
54957.7685541,-12.07908613043115
54957.788988600005,-7.0458503076266625
54957.8094232,-17.005515329542746
54957.8298579,-11.649923361682484
54957.850292400006,-12.660967062801676
54957.870727,-3.1276212299380344
54957.8911616,-14.979862647622472
54957.91159630001,-5.632843788466495
54957.9320309,-9.151229655652577
54957.9524655,-12.711131263415876
54957.9729002,-12.276972673924227
54957.9933347,-11.340104527233397
54958.01376930001,-15.250376356241162
54958.0342038,-15.513816654628322
54958.0546385,-12.843484946170056
54958.0955077,-8.256980924149014
54958.1159423,-1.3142064993897407
54958.1363769,-6.925743727199833
54958.156811500005,-15.624603549523258
54958.17724600001,-7.984711716240987
54958.1976807,-10.34864323094466
54958.2181153,-4.588130691027405
54958.2385498,-0.6785567518376059
54958.2589845,-1.4756306943445572
54958.2794191,-4.990342973884431
54958.2998536,-0.5365140649460285
54958.3202882,2.3461410400513705
54958.3407229,-2.4723968822172075
54958.3611575,1.5948396220762826
54958.3815921,2.3707680049487787
54958.4020268,1.548010200122762
54958.4224614,-2.8359721363179515
54958.4428959,3.296359184376782
54958.4633305,0.7550781411735603
54958.48376519999,6.722092290375569
54958.5041997,4.472228502847902
54958.5246343,-4.5114984136223155
54958.54506900001,1.1170067482071016
54958.5655035,10.005126327613286
54958.585938100005,6.978782089197129
54958.6063727,13.739422424782717
54958.62680730001,5.8685314834602
54958.647242,3.005181548133039
54958.6676765,2.071944042564869
54958.6881112,14.035119266768245
54958.70854580001,17.017960064576418
54958.7289803,6.735319870087816
54958.749414900005,6.4630472480933845
54958.7698496,19.523178454685418
54958.7902842,4.588880235169341
54958.81071880001,13.930690743182613
54958.8311535,20.20386963484498
54958.851588,12.320571174520955
54958.87202259999,18.042120175279425
54958.8924572,13.327099790294445
54958.9128918,6.895796335434868
54958.93332640001,10.527170902168193
54958.953761,10.30861499860051
54958.9741957,13.688838453523351
54958.9946302,3.8524990810303414
54959.0150648,5.488792800603381
54959.0354993,3.0468199451994007
54959.055934,-2.780317157110657
54959.0763686,4.916897593431086
54959.0968031,2.8393831200803987
54959.117237800005,8.291698160707577
54959.1376724,8.505681631443066
54959.158107,1.6701700291327555
54959.1785415,4.7027291207568895
54959.1989763,8.472524577967992
54959.2194109,3.337688559672669
54959.2398454,-1.3493881644820322
54959.2807147,-3.626217840400788
54959.3011492,7.110232593781641
54959.3215838,9.352769408267859
54959.34201849999,5.543544622582071
54959.362453,0.1976536683037411
54959.38288759999,-6.410041431399622
54959.40332230001,-0.16790014874835046
54959.4237569,-1.4131518798484448
54959.444191400005,-5.682763841639286
54959.464626,-3.500577547737972
54959.4850607,6.5304302568933
54959.5054952,-5.297708420715041
54959.5259298,-2.7441669071722234
54959.5463643,-6.985366002469556
54959.566799,-10.889506318591234
54959.5872336,-10.717189750698385
54959.60766830001,-9.545035086295705
54959.6281029,-2.9290407996240546
54959.6485375,-6.619794707100746
54959.66897209999,-14.370276812793513
54959.6894066,-0.3680410748213472
54959.7098413,-8.081770607006884
54959.73027590001,-3.8146046313845012
54959.7507104,-3.4635280073624015
54959.7711451,-20.674234152862716
54959.7915797,-17.76561496682543
54959.8120142,-17.340955610337858
54959.83244880001,-12.72319170973467
54959.8528835,-3.0771771314427436
54959.873318,-13.239930579758665
54959.8937526,-7.170620694631319
54959.9141873,-9.535423576792248
54959.9346219,-16.93119599538295
54959.9550564,-5.712345955934294
54959.975491,-10.502572756734272
54959.9959258,-3.6616165628690345
54960.0163604,-3.0545823893229107
54960.0367949,2.9555237484054864
54960.0572296,-8.488906403213182
54960.0776642,2.2791605597293323
54960.0980987,-7.45768966415889
54960.1185333,-7.114619977496513
54960.13896799999,2.3123528936504747
54960.1594026,-8.016999770602059
54960.1798371,4.296916242612797
54960.20027180001,2.2366813544496464
54960.2207064,-5.307158359414969
54960.241140900005,4.777397405806092
54960.2615755,5.245089899112261
54960.2820102,10.37446430191104
54960.302444700006,-8.538218688712522
54960.3228793,-0.40172533073960004
54960.343314,2.5179573920820992
54960.3637485,6.541810048153602
54960.3841831,7.637698921895263
54960.40461769999,5.250208100932085
54960.4250524,3.4794046882828678
54960.445487,1.98983200754388
54960.46592159999,8.601041799944907
54960.48635630001,14.993428337855466
54960.5067908,13.802244704527027
54960.52722540001,4.8808717756479325
54960.5476599,6.8700661162919925
54960.5680946,3.42894311311806
54960.5885292,23.19928571189851
54960.649833,6.270034317366754
54960.6702676,14.360800287495843
54960.6907021,13.980157588574507
54960.7111368,7.5276272589806705
54960.7315714,8.458206665222
54960.7520059,6.635163120641186
54960.7724405,10.739858774850816
54960.7928752,9.494564025480154
54960.8133097,11.939869202920717
54960.8337444,3.6387168802361307
54960.8541791,0.19238952505458506
54960.874613600005,6.619605524244166
54960.8950482,5.0351462517942185
54960.91548280001,15.528623304708749
54960.935917400006,1.1199850742077615
54960.956352,5.094288378277044
54960.9767866,6.065831285804157
54960.99722130001,4.135955256044352
54961.01765580001,10.873284288319095
54961.038090400005,7.019669126713357
54961.05852490001,12.97726636792856
54961.0789596,2.206208630971436
54961.09939419999,0.737755779691221
54961.1198288,-3.4045723674662476
54961.1402634,-9.804668038447963
54961.160698,2.814789781074377
54961.1811326,-7.696743867335961
54961.2015671,0.6975731107654513
54961.2220018,-9.775499289714315
54961.2424364,-8.208214971744047
54961.262871000006,-3.574602059325408
54961.2833057,-4.557656797662325
54961.3037403,-6.7550470214383616
54961.3241748,-10.468230021797018
54961.3650441,-9.299346766925357
54961.3854787,-12.044137684625127
54961.405913300005,-18.519730555182605
54961.4263479,-4.167556652447153
54961.4467825,-12.126763805993939
54961.4672171,-4.16808806711318
54961.4876516,-2.0470905180527605
54961.5080863,-11.664046268953804
54961.5285209,-3.9541685857987723
54961.5489554,-11.412246231112958
54961.569390100005,-8.700084158844053
54961.5898247,-8.910328966576131
54961.6102592,-14.917350481943025
54961.630693800005,-7.096956367319702
54961.6511285,-13.123836154223827
54961.6715631,-9.226331976368762
54961.69199759999,-13.374821791982336
54961.7124324,-6.43123118923833
54961.732867,-8.410665145960158
54961.7533015,-8.042278413150362
54961.7737361,-5.258025097273757
54961.8146053,-14.550926216741772
54961.835039900005,-1.7170000289314542
54961.8554745,-2.3558609866721527
54961.8759091,3.3077271540837136
54961.89634369999,-4.1994815737034505
54961.9167783,2.7906716456715888
54961.9372129,-2.308740722500156
54961.9576475,-4.9714824232322945
54961.9780821,-0.47999405739649337
54961.9985166,-8.236411984530942
54962.0189513,1.6594928147273604
54962.0393859,2.7811626644635967
54962.0598204,3.678307081470371
54962.0802551,6.997929603553027
54962.1006897,5.55856424178045
54962.1211243,13.491539810982955
54962.14155880001,8.363437862376736
54962.16199349999,2.8888368144552707
54962.1824282,-4.363488424939908
54962.2028627,2.3622175725361076
54962.2232974,7.599158690510269
54962.243732,0.4795502980785935
54962.2641665,11.804850988318474
54962.2846011,5.423434883663619
54962.3050358,9.656970341246508
54962.325470300006,4.418560191705823
54962.3459049,9.249808062470832
54962.366339600005,14.26175842573246
54962.38677409999,8.549391192633951
54962.4072087,13.988257929447913
54962.42764330001,9.042591780333426
54962.448078,12.743300913167786
54962.4685125,3.801253701187769
54962.4889471,8.45061667827572
54962.50938180001,7.8920279509283
54962.5298163,14.726723859238806
54962.55025090001,6.80716342183222
54962.5706855,3.1111854595609936
54962.5911201,8.70290611140781
54962.61155469999,17.40045518176047
54962.6319893,12.091552650143191
54962.6524239,5.43738588229008
54962.6728585,8.961970254584683
54962.69329319999,14.115779953745612
54962.7137278,3.3258769696474317
54962.7341624,3.902788566067962
54962.75459700001,3.2601230067306606
54962.7750316,12.072291341285185
54962.7954663,-1.501693397456334
54962.8159008,-6.626285205259913
54962.8363354,7.59763016945503
54962.856770000006,5.827874509347306
54962.8772046,0.08363833836902135
54962.8976392,0.2553782551763035
54962.91807380001,-0.2564378305490158
54962.9385084,-5.01678912529588
54962.958943,-2.5427819372778733
54962.9793776,4.054301534245084
54962.9998121,-5.350502177026514
54963.020246800006,-4.659713764232805
54963.0406814,-12.901846107025635
54963.0611159,-3.643175130374781
54963.0815505,-5.208217180637818
54963.1019852,-3.4567016717138226
54963.122419700005,1.4789463638574833
54963.1428543,-12.320612981197431
54963.163289,-10.759921529708631
54963.18372359999,-8.156099437131697
54963.2041581,-15.810511559848855
54963.22459269999,-3.8727137435365995
54963.24502740001,-19.174621214830097
54964.5119722,9.147966873066986
54964.5324069,3.3515336579640653
54964.55284149999,6.0341624967677525
54964.573276,2.041546461028216
54964.59371059999,5.5526755304040964
54964.61414530001,3.5100371044214094
54964.6345798,4.058807923810495
54964.65501440001,5.94921443095469
54964.6754491,0.9169993063106494
54964.6958837,0.873596716750229
54964.71631819999,5.212229634910713
54964.7367528,0.5230359555535882
54964.7571875,2.00069685858109
54964.777622,1.094441516252292
54964.7980566,-10.709512544455288
54964.8184913,-3.1543816812796033
54964.8389258,-11.112898209702943
54964.8593604,5.131904510275709
54964.87979500001,-0.3998826325756242
54964.9002296,-8.871281299792424
54964.9206642,-9.006283865078947
54964.9410988,-0.9321089241782001
54964.9615334,-6.659920770674233
54964.98196799999,-14.117721797974045
54965.0024026,-4.490384401832887
54965.02283709999,-4.065594079976244
54965.04327180001,-3.3155404493348613
54965.0637064,-11.51961555395665
54965.084140900006,-19.408170611408554
54965.1045755,-13.022963704609634
54965.1250102,-15.232065749851213
54965.1454447,-12.049074430630897
54965.1658793,-6.93791189602693
54965.186314,-10.606448953357587
54965.2067486,-14.570193458236409
54965.2271832,-13.427852938859074
54965.2476178,-6.3144163341355855
54965.2680525,-17.60286737394356
54965.288487,-17.27791020089523
54965.30892159999,-12.868097511441597
54965.32935630001,-13.383569141320834
54965.3497908,-10.598223529557961
54965.37022540001,-3.805773187853905
54965.390660000005,-11.855502341563486
54965.4110946,-1.8123227330850131
54965.4315292,-15.062275153032143
54965.4519638,4.704695969622625
54965.4723985,-8.214251007442165
54965.492833,-10.221967039588844
54965.5132676,-12.384082356228555
54965.5337021,-6.229060346568099
54965.554136800005,5.58895191082931
54965.5745714,-0.659887416128516
54965.5950059,-1.042951433393545
54965.6154406,-7.143714039705589
54965.6358752,-1.7309803368450465
54965.6563098,9.279051443079517
54965.676744300006,8.709506202123785
54965.697179,2.1120395714424425
54965.717613600005,3.1132343924474486
54965.73804809999,16.40453205043132
54965.7584828,5.522409447183975
54965.7789174,-1.1800132327886934
54965.79935190001,10.895830926250284
54965.8197865,6.173002775178832
54965.8402212,5.491686819245872
54965.8606557,-4.018181705709618
54965.8810903,13.50572243527719
54965.901525,11.276189483307743
54965.9219595,9.563005573613964
54965.9423941,8.630983282393782
54965.9628287,9.279440443177565
54965.983263400005,11.651240751726236
54966.0036979,5.561877924559106
54966.0241325,5.270800637190927
54966.0445671,10.537810094572983
54966.06500169999,10.10014495685671
54966.0854363,13.622580585983817
54966.1058709,12.054210631536208
54966.1263055,13.832689095258955
54966.146740100005,13.011129425351434
54966.1671747,15.502712749017775
54966.1876093,2.9792876807553768
54966.208044000006,17.309287764526836
54966.2284784,13.356444738364239
54966.248913,13.9078287346663
54966.2693476,15.376735762879148
54966.2897822,10.590264114125985
54966.3102168,2.829998801039526
54966.3306513,12.502373018685228
54966.351086,8.572854363844387
54966.3715206,5.460249267498259
54966.39195519999,7.199622348752018
54966.4123898,8.702882707296968
54966.4328244,4.082527204249002
54966.453259,6.343588640565498
54966.4736935,1.7632287579983625
54966.49412819999,3.2076767223910716
54966.5145628,6.064417974434096
54966.534997300005,5.1042902297227
54966.55543200001,-4.343480272867503
54966.5758666,-3.101421378390043
54966.596301100006,-5.890794094252351
54966.6167357,2.3774127213522176
54966.6371704,-2.025049483789344
54966.65760499999,-9.44898564402696
54966.6780395,8.000117629193399
54966.6984742,-7.102253335211969
54966.71890880001,-1.3452952481006135
54966.73934330001,-7.691037085859184
54966.759777900006,-6.530236014205177
54966.7802126,-0.27756918344588044
54966.8006471,-11.929840864034517
54966.82108169999,-8.83412387393356
54966.8415163,-16.432405438129177
54966.861950900005,-8.799489466626323
54966.8823855,-4.344989813391382
54966.9028201,-9.855693200003776
54966.92325469999,-11.557513074109748
54966.9436893,-7.095935942783386
54966.9641239,-9.856207435164452
54966.9845584,-0.35273532138602626
54967.0049931,-10.3406424776794
54967.0254277,-1.1367018361525503
54967.0458622,-9.394134551229826
54967.0662969,-6.6458504638257905
54967.08673150001,1.6370822915730745
54967.107166,-11.751486180610927
54967.1276006,-16.429449410298385
54967.14803530001,-8.991778306487314
54967.1684699,-10.151455484196253
54967.188904400005,-11.499599259221677
54967.2093391,-16.72644408934893
54967.2297737,-7.605159764176633
54967.2502082,-10.775464836065463
54967.2706428,-9.190424410659983
54967.2910775,-3.0546349017077965
54967.311512,-6.045339858964117
54967.3319465,-10.6810655099405
54967.35238119999,2.0958640061127642
54967.37281569999,-8.173359892691902
54967.4136849,-9.8268580117792
54967.43411950001,-2.3272672337151614
54967.4545541,1.0911429080214687
54967.4749887,4.63909503403872
54967.4954234,-5.353791621911969
54967.5158579,5.037540567217416
54967.53629249999,-0.15881641921136413
54967.556727,4.0884684613519
54967.5771617,-3.3839188143904657
54967.59759630001,6.452641193120402
54967.61803080001,4.667272360051288
54967.63846540001,-2.6053679540908625
54967.6589001,11.986260974980464
54967.6793347,6.337388502210534
54967.69976930001,14.008135534574517
54967.7202039,13.218450738458468
54967.7406385,3.923758268459114
54967.761073,9.391427757855443
54967.7815076,11.832003189035575
54967.8019423,9.320422556623615
54967.8223769,13.486116025388784
54967.8428114,14.293738398301961
54967.8632461,12.357823544896682
54967.88368069999,12.604668371361393
54967.90411519999,8.390457560326126
54967.9245497,13.278111585248052
54967.9449844,7.64506696332542
54967.96541900001,6.926345923436478
54967.9858535,16.234875610433
54968.0062882,9.697672478112342
54968.0267228,11.000580741492422
54968.04715730001,14.417403117481568
54968.067591900006,9.164236586034711
54968.0880266,19.331473585826487
54968.1084611,19.455118226927333
54968.1288957,17.11964752493543
54968.1493304,9.67716073902417
54968.169765,6.939887184544363
54968.1901995,16.901451289870014
54968.2106341,11.677482223853163
54968.23106880001,12.652201130184825
54968.2515033,2.406523667870432
54968.271937900005,5.761650538524231
54968.2923724,9.30129619223601
54968.3128071,4.336320877905219
54968.33324169999,5.910911222689208
54968.35367610001,5.913734868479088
54968.3741108,-1.747491888399488
54968.3945454,-4.211488345160444
54968.41498,-7.557288454484086
54968.4354145,1.7797739057872377
54968.4558492,6.360051626175174
54968.4762838,-4.319474624915214
54968.49671830001,-5.688102366757314
54968.517153,-1.6890524999980476
54968.5375876,-7.128963332519027
54968.5580221,0.22406716506073376
54968.5784567,-10.6538093508372
54968.598891400005,-9.763474907194713
54968.61932590001,-6.075692399977132
54968.6397605,-10.608702513384834
54968.660195200006,1.2742825452018085
54968.6806298,-3.4754062463538045
54968.7010643,-11.630577623200601
54968.721498800005,-14.337613389014576
54968.7419335,-13.222105925799138
54968.762368,-22.160198562916882
54968.7828026,-12.279161116172165
54968.8032373,-19.762304713320614
54968.8236718,-5.042034797294979
54968.8441064,-9.223883293076067
54968.864541,-8.517704554573902
54968.884975600005,-20.650588072603167
54968.9054102,-13.303777660744489
54968.92584480001,-13.430884079568859
54968.9462793,-9.476030651735055
54968.966714,-13.520671928749668
54968.9871486,-13.866654260146188
54969.0075831,-3.9987050608093266
54969.0280177,-8.908391401983472
54969.0484523,-10.210236489002934
54969.0688868,-10.120411618328367
54969.0893214,-6.151113844030551
54969.1097561,5.4894923462667276
54969.1301907,-14.128574046582548
54969.1506252,-2.3052334603746596
54969.1710599,-10.305977195266454
54969.1914945,-5.636306381975021
54969.211929,-12.039396539813172
54969.2323636,-8.08313303614172
54969.2527983,4.5238041349384135
54969.273232800006,-1.7943788112179098
54969.2936674,-1.9297203384318113
54969.314102,-4.046718684554677
54969.3345365,-8.1418525018823
54969.3549711,0.48173224044129903
54969.37540569999,2.162808207117432
54969.3958403,2.0198396438184822
54969.41627490001,11.274089501592238
54969.436709500005,16.146562168153487
54969.4571442,4.9043161041361625
54969.4775787,7.648358579069014
54969.4980133,2.9282324002393287
54969.5184479,3.6005793573613754
54969.538882500005,8.177125076060799
54969.5593171,8.44105457168476
54969.5797516,2.7418480742436726
54969.6001862,9.778989777312756
54969.62062080001,4.083132852647654
54969.6410554,10.751334271997077
54969.66149,5.1954192393618275
54969.6819246,24.352769316196216
54969.7023592,14.31360169631831
54969.72279380001,14.88995393731597
54969.7432283,10.086324192692523
54969.763663,14.56562687253773
54969.78409759999,6.62471757345149
54969.804532,9.393291026631818
54969.82496669999,14.464532742455996
54969.8454013,21.03136286866878
54969.8658359,7.726671726058227
54969.8862704,4.035271253125172
54969.9067051,10.96469861081364
54969.9271397,5.693951899674324
54969.9475742,18.660439320852007
54969.9680089,20.27566710998794
54969.98844349999,6.466261896514165
54970.008878,7.730613189705682
54970.0293125,4.867763995804332
54970.0497472,11.41093701907749
54970.07018169999,4.649304028280253
54970.0906163,10.460390975635626
54970.111051,7.747968570445218
54970.1314855,6.945657838803157
54970.1519201,1.2512796530927237
54970.17235469999,3.7297043143510233
54970.1927894,2.0373336969518783
54970.2132239,3.2327852690692724
54970.2336585,-5.024249436036757
54970.2540929,-8.687460364573466
54970.2745276,2.001010425160643
54970.2949622,-3.0297514813883035
54970.3153967,-0.5030790511298275
54970.3358314,-3.3866327368246623
54970.356266,-2.6674459867007436
54970.39713509999,-5.934478901245887
54970.41756980001,-11.006616910929964
54970.4380043,-12.335201971403217
54970.4584388,-13.040713624714405
54970.4788735,-8.776458683000165
54970.4993081,-14.73286017228402
54970.5197426,-5.462827758195155
54970.5401772,-13.633122715134444
54970.56061189999,-3.8714960637957425
54970.5810464,-14.680246375432173
54970.601481,-18.117000763688438
54970.6219157,-9.999981025769111
54970.6423502,-15.424750344160927
54970.6627847,-6.064516501489748
54970.68321930001,-16.497767113843523
54970.703654,-19.020786671116827
54970.7240885,-15.991701012452467
54970.7445231,-13.553655317677928
54970.764957800006,-9.55297682407459
54970.7853923,-9.42001839336728
54970.8058268,-3.5903709081984747
54970.8262613,-17.83236096814306
54970.846696,-10.477836256869534
54970.8671306,-4.7058873605424605
54970.88756519999,-9.052704710257744
54970.9079997,-9.158651720118932
54970.9284344,-15.946490075258497
54970.94886900001,-12.376976928212102
54970.9693035,1.4531121443196993
54970.989738100005,-6.815487304237161
54971.0101727,-6.834762714574153
54971.0306072,-6.5321679230372665
54971.0510418,-7.711874745608682
54971.0714765,2.064055429400796
54971.0919111,-13.119209590816922
54971.1123456,-2.0580780527149347
54971.1327803,-4.638446280111322
54971.1532148,0.27247149713462315
54971.173649300006,8.238137635424176
54971.1940839,1.5426800686040616
54971.2145186,-10.186004410121388
54971.23495319999,7.395972796229701
54971.2553877,1.6221629449223003
54971.2758224,-0.6195817184174537
54971.2962569,3.9871146336531478
54971.3166914,8.266008881720353
54971.337126,5.05560552653999
54971.3575607,8.94153025988741
54971.377995300005,13.353226970738884
54971.3984298,9.819841694132142
54971.4188645,15.330337468124883
54971.43929909999,10.257194398805426
54971.45973350001,4.41569783286482
54971.4801681,8.386530192719208
54971.5006028,3.9795006383296343
54971.5210373,1.2300999280381522
54971.5414719,5.227785880682289
54971.56190650001,8.824077179766489
54971.5823411,4.89260425900036
54971.6027756,16.393061454190917
54971.6232102,14.327658102726815
54971.64364480001,14.228054437567236
54971.664079400005,10.855311631667512
54971.684514,20.603638232617385
54971.7049485,12.956728114971604
54971.7253832,6.0915717659593165
54971.74581769999,3.903000037320571
54971.7662522,9.639026733579657
54971.7866869,14.409787727092265
54971.8071215,14.24504739189772
54971.827556,1.6287361314604984
54971.8479906,13.584726349612335
54971.8684253,7.498218323863903
54971.888859800005,10.334844938092793
54971.90929430001,-1.0392724110595193
54971.929729,1.1955626990502095
54971.950163600006,7.173380563155783
54971.97059809999,0.7928479068507714
54971.9910327,-1.2397293167446697
54972.0114673,7.092433440415089
54972.0319018,-2.108585893562637
54972.0523364,0.6714362174432651
54972.0727711,-7.0329417679834805
54972.0932056,-6.310153082115795
54972.1136402,1.2255765670371521
54972.1340748,-14.333729816025626
54972.1545093,-1.5424944021273923
54972.1749439,-2.9533649826779547
54972.19537849999,-6.502024739858432
54972.215813,-5.029376189384076
54972.2362477,-3.6387640998907
54972.25668230001,-13.043741699441814
54972.2771167,-10.54680335889842
54972.297551400006,-12.483774642972437
54972.317986,-12.707273088154365
54972.3384206,-11.633696418868494
54972.3588551,-13.202555614075049
54972.3792898,-5.966497270317514
54972.399724300005,-10.312556555098983
54972.42015880001,-12.658689807302778
54972.4405935,-5.408732774437322
54972.4610281,-7.859752551490003
54972.48146259999,-8.230823320669824
54972.5018972,-16.594843608975292
54972.522331800006,-13.983753175804996
54972.5427663,-21.22344857184501
54972.5632009,-14.996005907179873
54972.58363559999,-12.3793687300098
54972.6040701,-11.347905752748007
54972.62450469999,-18.981164677184303
54972.6449392,-4.9821824472938765
54972.6653739,-7.400466809973244
54972.6858084,-6.403282094891515
54972.70624299999,-10.365114097541896
54972.7266776,-9.763440337125411
54972.74711209999,-4.691673289798204
54972.7675467,-13.41715682407694
54972.78798130001,-13.848808014629224
54972.80841590001,1.8140495132658394
54972.8288505,-9.608731647741797
54972.8492851,-12.623213988562199
54972.8697196,0.7763866764943375
54972.8901542,-8.167067257354244
